time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-19T03:54:06.010Z,43.7543,-127.769,10,3.1,ml,,246,2.695,0.74,us,us1000dng0,2018-07-17T02:05:30.040Z,"281km WNW of Bandon, Oregon",earthquake,4.6,2,0.045,66,reviewed,us,us
2018-04-05T07:19:27.860Z,44.0792,-129.2576,10,3.7,mb,,201,3.777,0.67,us,us2000duue,2018-06-30T01:11:29.040Z,"Off the coast of Oregon",earthquake,6.7,1.9,0.13,15,reviewed,us,us
2018-03-24T15:04:02.880Z,44.4802,-128.9809,10,3.6,ml,,268,3.625,1.19,us,us1000d8lh,2018-06-19T01:35:51.040Z,"Off the coast of Oregon",earthquake,5.6,2,0.052,48,reviewed,us,us
2018-03-16T08:23:23.130Z,44.038,-128.9338,10,4,mb,,195,3.542,1.34,us,us1000d555,2018-06-11T21:53:47.040Z,"Off the coast of Oregon",earthquake,7.6,2,0.108,23,reviewed,us,us
2018-03-14T13:16:47.790Z,40.6127,-127.2648,10,3.1,ml,,274,2.234,0.65,us,us1000d5iy,2018-06-11T21:53:44.040Z,"254km W of Ferndale, California",earthquake,4.9,2,0.062,34,reviewed,us,us
2018-02-28T14:09:49.190Z,40.3881,-127.0983,10,3.1,ml,,250,2.109,0.88,us,us2000d955,2018-05-27T01:06:05.040Z,"241km W of Ferndale, California",earthquake,8.8,2,0.052,48,reviewed,us,us
2018-02-12T03:22:49.620Z,43.5292,-127.1263,10,3,ml,,231,2.144,1.08,us,us2000d0rx,2018-05-15T06:29:02.040Z,"225km WNW of Bandon, Oregon",earthquake,3.6,2,0.043,72,reviewed,us,us
2018-01-28T22:46:16.210Z,43.5517,-127.4685,10,5.5,mww,,186,2.389,0.75,us,us2000cqrl,2018-04-20T07:05:35.040Z,"252km WNW of Bandon, Oregon",earthquake,8.1,1.9,0.048,42,reviewed,us,us
2018-01-23T09:05:03.980Z,43.4138,-127.1232,10,4,mb,,184,2.111,0.86,us,us2000cmxw,2018-04-20T07:05:07.040Z,"222km W of Bandon, Oregon",earthquake,7.1,2,0.139,14,reviewed,us,us
2018-01-05T17:44:59.620Z,43.8376,-128.1149,10,3.6,mb,,202,2.921,1.12,us,us2000cl57,2018-03-23T23:16:51.040Z,"Off the coast of Oregon",earthquake,10.1,2,0.351,2,reviewed,us,us
2018-01-04T10:16:43.010Z,43.837,-128.4119,10,4.1,mb,,218,3.329,0.87,us,us2000cksv,2018-03-23T23:16:50.040Z,"Off the coast of Oregon",earthquake,5.5,2,0.144,13,reviewed,us,us
2017-12-26T09:26:01.250Z,44.4955,-127.6093,10,4.3,mb,,176,2.669,1.22,us,us2000ci7d,2018-03-17T01:54:35.040Z,"281km W of Waldport, Oregon",earthquake,7,2,0.046,134,reviewed,us,us
2017-12-26T09:25:33.310Z,44.0345,-127.688,10,3.8,mb,,200,2.645,0.99,us,us1000bwaq,2018-03-17T01:54:35.040Z,"282km WNW of Barview, Oregon",earthquake,8.5,2,0.127,16,reviewed,us,us
2017-10-28T10:41:45.920Z,43.4022,-127.3797,10,3,ml,,270,2.291,0.81,us,us1000ay0k,2018-01-17T21:50:37.040Z,"243km W of Bandon, Oregon",earthquake,10.3,2,0.05,52,reviewed,us,us
2017-10-27T06:39:51.840Z,43.9346,-127.9434,10,3.1,ml,,224,2.823,0.92,us,us1000axff,2018-01-17T21:50:35.040Z,"299km WNW of Bandon, Oregon",earthquake,4.5,2,0.06,36,reviewed,us,us
2017-10-18T01:30:10.460Z,41.1997,-127.1635,10,4.2,mb,,208,2.262,1.14,us,us1000atkm,2018-01-11T02:22:05.040Z,"253km WNW of Ferndale, California",earthquake,8,2,0.073,52,reviewed,us,us
2017-10-17T16:54:44.140Z,41.1741,-127.5145,8.45,2.8,ml,,243,2.635,0.36,us,us1000awm8,2018-01-11T02:22:05.040Z,"281km WNW of Ferndale, California",earthquake,4.6,9,0.066,30,reviewed,us,us
2017-10-17T15:22:13.910Z,41.277,-127.1684,8.48,2.8,ml,,277,2.375,0.22,us,us1000atbf,2018-01-11T02:22:04.040Z,"253km W of Crescent City, California",earthquake,12,9.6,0.056,42,reviewed,us,us
2017-10-17T15:12:40.190Z,41.226,-127.0948,9.59,2.7,ml,,291,2.221,0.42,us,us1000atbp,2018-01-11T02:22:04.040Z,"248km WSW of Crescent City, California",earthquake,9.1,9.8,0.064,32,reviewed,us,us
2017-10-17T14:58:45.970Z,41.2066,-127.44,8.71,2.9,ml,,282,2.464,0.35,us,us1000atay,2018-01-11T02:22:04.040Z,"276km WNW of Ferndale, California",earthquake,11.5,9.7,0.066,30,reviewed,us,us
2017-10-13T16:55:17.500Z,43.4755,-127.1378,10,5.3,mww,,168,2.137,1.27,us,us1000arj3,2018-01-09T02:14:58.040Z,"224km W of Bandon, Oregon",earthquake,7.6,1.9,0.05,38,reviewed,us,us
2017-10-10T07:26:17.990Z,43.535,-129.6332,10,3.5,ml,,277,3.93,1.12,us,us2000b3ev,2018-01-09T02:14:54.040Z,"Off the coast of Oregon",earthquake,14,2,0.074,24,reviewed,us,us
2017-10-10T06:38:38.700Z,44.0021,-128.457,10,3.5,ml,,244,3.208,1.07,us,us2000b3dq,2018-01-09T02:14:53.040Z,"Off the coast of Oregon",earthquake,11.3,2,0.05,52,reviewed,us,us
2017-10-10T06:10:03.990Z,44.1215,-128.422,10,3.3,ml,,246,3.225,1,us,us2000b3dd,2018-01-09T02:14:53.040Z,"Off the coast of Oregon",earthquake,4.7,2,0.052,48,reviewed,us,us
2017-09-28T14:53:33.440Z,40.3715,-127.151,12.49,2.9,ml,,257,2.15,0.67,us,us2000avxn,2017-12-22T21:56:27.040Z,"245km W of Ferndale, California",earthquake,10.7,9.9,0.056,42,reviewed,us,us
2017-09-25T19:35:43.650Z,40.3516,-127.1124,10.58,4.3,mb,,200,2.122,1.27,us,us2000aukb,2017-12-22T21:56:22.040Z,"242km W of Ferndale, California",earthquake,8.4,7.1,0.088,36,reviewed,us,us
2017-09-25T17:38:13.460Z,40.4141,-127.0822,10,3,ml,,271,2.095,0.56,us,us2000auf8,2017-12-22T21:56:21.040Z,"239km W of Ferndale, California",earthquake,9.4,2,0.06,36,reviewed,us,us
2017-09-23T03:26:04.830Z,40.3942,-127.2084,10,2.9,ml,,272,2.192,0.57,us,us2000av4m,2017-12-19T01:54:13.040Z,"250km W of Ferndale, California",earthquake,10.1,2,0.071,26,reviewed,us,us
2017-09-22T16:14:55.160Z,40.7072,-127.2508,13.58,3,ml,,266,2.23,0.65,us,us2000atfk,2017-12-19T01:54:12.040Z,"253km W of Ferndale, California",earthquake,11.2,10,0.059,38,reviewed,us,us
2017-09-10T00:46:29.150Z,44.2464,-129.358,10,3.3,ml,,244,3.862,0.83,us,us2000aj3t,2017-12-13T02:29:32.040Z,"Off the coast of Oregon",earthquake,3.9,2,0.069,28,reviewed,us,us
2017-09-10T00:42:39.420Z,44.4745,-129.0417,10,3.3,ml,,256,3.667,0.56,us,us2000aj3m,2017-12-13T02:29:32.040Z,"Off the coast of Oregon",earthquake,11.7,2,0.053,46,reviewed,us,us
2017-09-09T23:34:50.270Z,44.3952,-129.0754,10,3.3,ml,,260,3.679,1.16,us,us2000aj36,2017-12-07T20:00:28.040Z,"Off the coast of Oregon",earthquake,10.9,2,0.062,34,reviewed,us,us
2017-09-05T09:51:59.340Z,43.613,-127.4817,10,4.3,mb,,183,2.416,1.26,us,us2000ag0i,2017-12-07T20:00:13.040Z,"255km WNW of Bandon, Oregon",earthquake,7,2,0.059,81,reviewed,us,us
2017-08-27T22:32:35.230Z,43.7866,-127.97,10,4.7,mb,,96,2.805,0.56,us,us2000acc0,2017-11-28T18:33:50.040Z,"297km WNW of Bandon, Oregon",earthquake,8.1,1.9,0.039,206,reviewed,us,us
2017-08-14T12:01:09.290Z,43.5318,-128.8991,10,3.3,ml,,290,3.527,0.51,us,us2000a80s,2017-11-14T01:42:07.040Z,"Off the coast of Oregon",earthquake,13.2,2,0.074,24,reviewed,us,us
2017-08-10T14:09:44.710Z,44.174,-129.0348,10,3,ml,,249,3.624,1.15,us,us2000a6wq,2017-10-25T00:38:07.040Z,"Off the coast of Oregon",earthquake,11.3,2,0.06,36,reviewed,us,us
2017-07-14T13:46:26.030Z,43.7892,-128.0449,10,3,ml,,234,2.894,1.07,us,us20009wbb,2017-10-06T23:56:18.040Z,"Off the coast of Oregon",earthquake,12,2,0.062,34,reviewed,us,us
2017-07-12T03:41:14.300Z,44.0559,-129.1744,10,4.1,mb,,194,3.716,0.96,us,us1000990k,2017-10-06T23:56:15.040Z,"Off the coast of Oregon",earthquake,3.9,2,0.078,45,reviewed,us,us
2017-06-04T16:21:06.980Z,43.384,-127.1077,10,3.1,ml,,247,2.093,0.6,us,us20009kml,2017-08-16T02:42:16.040Z,"221km W of Bandon, Oregon",earthquake,4.3,2,0.046,62,reviewed,us,us
2017-05-13T20:10:31.640Z,44.3899,-129.6483,10,4.4,mb,,188,4.085,0.76,us,us10008s8g,2017-08-01T23:02:33.040Z,"Off the coast of Oregon",earthquake,8.4,1.9,0.062,75,reviewed,us,us
2017-05-04T14:27:34.590Z,43.4219,-127.0213,10,4.2,mb,,94,2.041,1.24,us,us10008paf,2017-07-29T03:16:20.040Z,"214km W of Bandon, Oregon",earthquake,5.9,1.8,0.102,27,reviewed,us,us
2017-04-16T14:25:07.930Z,40.2855,-127.2421667,4.62,3.33,ml,40,320,2.227,0.41,nc,nc72789561,2017-04-21T10:34:02.368Z,"254km W of Ferndale, California",earthquake,22.13,31.61,0.163,7,reviewed,nc,nc
2017-03-12T22:31:59.450Z,40.6425,-127.2122,12.61,3.3,ml,,262,2.196,0.89,us,us100088ke,2017-06-07T00:33:37.040Z,"249km W of Ferndale, California",earthquake,10.5,9.8,0.06,36,reviewed,us,us
2017-02-24T06:35:56.040Z,43.4574,-127.1669,10,3.3,ml,,239,2.283,0.81,us,us20008lyk,2017-05-17T01:19:38.040Z,"226km W of Bandon, Oregon",earthquake,7.7,2,0.048,56,reviewed,us,us
2017-01-18T08:00:30.880Z,43.9071,-128.5186,10,3.8,ml,,240,3.238,0.66,us,us20008fxz,2017-04-12T02:29:00.040Z,"Off the coast of Oregon",earthquake,10.3,2,0.071,26,reviewed,us,us
2017-01-15T07:53:22.230Z,44.3245,-129.425,10,3.3,ml,,273,3.918,0.49,us,us10007tcq,2017-04-12T02:28:56.040Z,"Off the coast of Oregon",earthquake,11.1,2,0.066,30,reviewed,us,us
2017-01-13T00:27:00.940Z,43.3766,-127.3478,10,3,ml,,268,2.426,0.64,us,us10007t5f,2017-04-01T00:26:11.040Z,"240km W of Bandon, Oregon",earthquake,11.9,2,0.062,34,reviewed,us,us
2017-01-06T12:09:33.300Z,43.968,-129.1571,10,4.2,mb,,175,3.68,1,us,us10007rmv,2017-03-27T23:53:24.040Z,"Off the coast of Oregon",earthquake,3.6,2,0.092,33,reviewed,us,us
2017-01-05T19:19:29.430Z,43.9457,-129.1934,10,3.3,ml,,272,3.699,0.74,us,us10007v0m,2017-03-27T23:53:24.040Z,"Off the coast of Oregon",earthquake,11,2,0.064,32,reviewed,us,us
2016-12-27T15:51:46.550Z,44.0166,-128.9249,10,4.3,mb,,161,3.533,0.81,us,us10007n1u,2017-03-23T22:52:05.040Z,"Off the coast of Oregon",earthquake,9.7,1.9,0.095,31,reviewed,us,us
2016-12-27T09:52:36.970Z,44.0873,-128.6385,10,4.1,mb,,188,3.333,1.08,us,us10007mzw,2017-03-23T22:52:04.040Z,"Off the coast of Oregon",earthquake,9.3,2,0.09,34,reviewed,us,us
2016-12-23T11:14:21.480Z,43.5602,-127.22,10,4.3,mb,,189,2.218,1.47,us,us10007m7m,2017-03-23T22:51:59.040Z,"233km WNW of Bandon, Oregon",earthquake,8,2,0.061,77,reviewed,us,us
2016-12-22T03:42:49.840Z,41.0506,-127.1677,9.18,3.1,ml,,232,2.31,0.55,us,us10007nuh,2017-03-16T02:31:33.040Z,"250km WNW of Ferndale, California",earthquake,4.5,8.9,0.062,34,reviewed,us,us
2016-11-28T04:34:44.900Z,43.3669,-127.0223,29.85,5.5,mww,,179,2.029,0.89,us,us10007cvf,2017-02-23T00:11:51.040Z,"214km W of Bandon, Oregon",earthquake,6.9,4.3,,,reviewed,us,us
2016-11-16T07:21:05.740Z,40.6401,-127.1228,9.54,3.2,md,,263,2.128,0.97,us,us100079t0,2017-02-11T07:23:47.020Z,"242km W of Ferndale, California",earthquake,10.7,8.3,0.19,27,reviewed,us,nc
2016-11-16T05:06:53.610Z,40.7005,-127.1354,12.59,3.2,ml,,266,2.142,0.66,us,us100078nr,2017-02-11T07:23:36.455Z,"243km W of Ferndale, California",earthquake,11.2,10.1,0.066,30,reviewed,us,us
2016-10-09T19:08:47.600Z,44.2778,-129.3622,10,5,mww,,166,3.868,0.92,us,us20007cz9,2017-01-07T00:20:48.040Z,"Off the coast of Oregon",earthquake,8.3,1.9,,,reviewed,us,us
2016-10-09T18:51:58.870Z,44.3096,-129.1914,10,4.1,mb,,196,3.75,0.87,us,us20007cyw,2017-01-07T00:20:48.040Z,"Off the coast of Oregon",earthquake,9.2,2,0.093,32,reviewed,us,us
2016-10-09T14:18:45.260Z,44.8407,-127.953,10,4.5,mb,,98,2.975,1.04,us,us10007rbi,2017-01-07T00:20:47.040Z,"Off the coast of Oregon",earthquake,9.6,1.9,0.118,26,reviewed,us,us
2016-10-09T11:18:26.570Z,44.339,-128.9446,10,3.4,ml,,264,3.578,1.05,us,us20007cx9,2017-01-07T00:20:47.040Z,"Off the coast of Oregon",earthquake,13.3,2,0.062,34,reviewed,us,us
2016-08-22T05:58:28.740Z,43.9174,-128.8754,10,3.2,ml,,252,3.47,0.83,us,us20006u8m,2016-11-19T04:58:34.040Z,"Off the coast of Oregon",earthquake,6.6,2,0.059,38,reviewed,us,us
2016-08-20T08:33:20.380Z,43.9078,-127.4593,10,3.2,ml,,241,2.472,1.27,us,us10006fdl,2016-11-19T04:58:32.040Z,"261km WNW of Bandon, Oregon",earthquake,10.5,2,0.05,52,reviewed,us,us
2016-08-20T02:47:09.190Z,43.8136,-127.5987,10,3.2,ml,,250,2.56,1.36,us,us10006fc9,2016-11-19T04:58:32.040Z,"269km WNW of Bandon, Oregon",earthquake,11.5,2,0.051,50,reviewed,us,us
2016-08-11T23:28:52.120Z,41.6399,-127.0412,9.48,3,ml,,245,2.177,0.76,us,us10006d4x,2016-10-26T03:10:26.040Z,"233km W of Brookings, Oregon",earthquake,10.4,9.1,0.049,54,reviewed,us,us
2016-08-10T02:21:34.110Z,43.8623,-129.4009,10,3.3,ml,,278,3.824,1.46,us,us10006dc2,2016-10-26T03:10:24.040Z,"Off the coast of Oregon",earthquake,13.6,2,0.057,40,reviewed,us,us
2016-08-06T23:51:33.480Z,44.3421,-129.4701,10,3.9,mb,,201,3.952,0.86,us,us10006bwe,2016-10-26T03:10:21.040Z,"Off the coast of Oregon",earthquake,11.1,2,0.148,12,reviewed,us,us
2016-07-27T08:10:09.040Z,43.9147,-128.8695,10,3.3,ml,,257,3.465,0.94,us,us100069gf,2016-09-24T22:47:21.040Z,"Off the coast of Oregon",earthquake,13,2,0.056,42,reviewed,us,us
2016-07-05T23:39:17.400Z,44.1711,-128.9045,10,4.3,mb,,167,3.53,1.3,us,us1000614m,2016-09-02T21:36:39.040Z,"Off the coast of Oregon",earthquake,9,1.9,0.046,132,reviewed,us,us
2016-06-12T18:47:04.130Z,43.5282,-127.3825,10,4.6,mb,,180,2.323,1.06,us,us200063z1,2016-08-25T01:22:53.040Z,"245km WNW of Bandon, Oregon",earthquake,8.4,2,0.078,49,reviewed,us,us
2016-05-27T01:07:10.240Z,43.5309,-128.4407,10,3.2,ml,,294,3.073,0.89,us,us20005yc5,2016-08-10T22:30:22.040Z,"Off the coast of Oregon",earthquake,14.2,2,0.059,38,reviewed,us,us
2016-05-21T08:41:10.320Z,40.3713,-127.5636,10,3.4,ml,,270,2.598,1.26,us,us10005j45,2016-08-03T22:33:40.040Z,"280km W of Ferndale, California",earthquake,11.7,2,0.06,36,reviewed,us,us
2016-05-20T07:01:05.090Z,43.7904,-128.4588,10,5,mww,,170,3.146,1.28,us,us10005ir2,2016-08-03T22:33:38.040Z,"Off the coast of Oregon",earthquake,7.7,1.9,,,reviewed,us,us
2016-05-12T20:30:46.690Z,42.4276,-127.2403,10,2.7,ml,,279,2.189,0.74,us,us10005gwx,2016-07-20T18:10:55.040Z,"227km W of Port Orford, Oregon",earthquake,10.3,2,0.062,34,reviewed,us,us
2016-04-11T19:12:41.190Z,43.6516,-127.5786,10,3.7,mb,,197,2.561,1.13,us,us20005h1p,2016-06-21T01:14:08.040Z,"263km WNW of Bandon, Oregon",earthquake,8.1,2,0.178,8,reviewed,us,us
2016-04-05T12:47:12.700Z,44.4254,-129.6357,10,3.6,ml,,238,4.08,0.67,us,us20005hhd,2016-06-17T21:45:36.040Z,"Off the coast of Oregon",earthquake,4.8,2,0.06,37,reviewed,us,us
2016-04-04T00:54:36.730Z,43.9643,-128.4627,10,4.3,mb,,138,3.199,1.15,us,us20005ee0,2016-06-17T21:45:22.040Z,"Off the coast of Oregon",earthquake,7.6,1.8,0.039,189,reviewed,us,us
2016-03-31T04:52:48.560Z,41.1825,-127.2883,9.01,2.8,ml,,251,2.464,0.63,us,us20005fv3,2016-06-10T23:32:58.040Z,"263km WNW of Ferndale, California",earthquake,12.8,9.1,0.069,28,reviewed,us,us
2016-03-31T04:49:30.700Z,41.1202,-127.175,8.23,2.9,ml,,257,2.38,0.73,us,us20005dld,2016-06-10T23:32:58.040Z,"252km WNW of Ferndale, California",earthquake,13.1,9.2,0.059,38,reviewed,us,us
2016-03-31T04:23:40.340Z,41.1377,-127.1573,10.18,2.8,ml,,224,2.366,0.83,us,us20005dl9,2016-06-10T23:32:58.040Z,"251km WNW of Ferndale, California",earthquake,11.8,8.3,0.06,36,reviewed,us,us
2016-03-30T19:47:45.150Z,40.9986,-127.1611,10,4.6,mb,,175,2.377,1.24,us,us20005dh8,2017-02-10T06:28:36.260Z,"248km WNW of Ferndale, California",earthquake,5,1.9,0.057,92,reviewed,us,us
2016-03-20T18:15:08.030Z,43.9847,-128.6507,10,3.4,ml,,235,3.335,0.67,us,us20005b9f,2016-06-09T21:41:53.040Z,"Off the coast of Oregon",earthquake,8.8,2,0.053,46,reviewed,us,us
2016-03-03T09:34:31.990Z,44.0172,-128.2925,10,3.8,mb,,207,3.079,0.8,us,us10004uae,2016-05-06T23:34:25.040Z,"Off the coast of Oregon",earthquake,11.1,2,0.295,4,reviewed,us,us
2016-02-12T05:49:40.980Z,43.2545,-127.0169,10,3.1,ml,,265,2.002,0.67,us,us200050lm,2016-04-26T23:28:17.040Z,"212km W of Bandon, Oregon",earthquake,11.6,2,0.055,44,reviewed,us,us
2016-02-10T08:41:57.570Z,41.0922,-127.2914,8.17,3.4,ml,,179,2.469,0.93,us,us20004z8u,2016-04-19T01:33:28.040Z,"261km WNW of Ferndale, California",earthquake,9.1,5.8,0.049,54,reviewed,us,us
2016-01-30T03:42:23.980Z,43.4443,-127.2908,10,4.6,mb,,179,2.237,0.68,us,us20004wvh,2016-04-14T22:51:35.040Z,"236km W of Bandon, Oregon",earthquake,7.7,1.9,0.173,10,reviewed,us,us
2016-01-30T00:30:52.570Z,41.0363,-127.3842,10,5,mww,,106,2.542,0.89,us,us20004vq9,2017-02-09T21:26:43.960Z,"268km WNW of Ferndale, California",earthquake,7.2,1.9,,,reviewed,us,us
2016-01-30T00:28:41.960Z,40.9167,-127.2074,10,5.1,mww,,73,2.354,1.13,us,us20004vq3,2017-02-09T21:26:29.410Z,"251km W of Ferndale, California",earthquake,6.3,1.8,,,reviewed,us,us
2016-01-29T14:38:25.220Z,40.9316,-127.1335,12.92,3.2,ml,,282,2.348,0.7,us,us20004wuz,2016-04-14T22:51:33.040Z,"245km W of Ferndale, California",earthquake,11.7,10.4,0.055,44,reviewed,us,us
2016-01-29T14:06:40.890Z,40.9241,-127.2332,15.32,3.4,ml,,266,2.42,1.01,us,us20004via,2017-02-09T21:23:06.963Z,"253km W of Ferndale, California",earthquake,9.7,9.8,0.05,52,reviewed,us,us
2016-01-29T10:21:31.000Z,40.8348,-127.2047,10,4.1,mb,,106,2.383,1.19,us,us20004vhd,2017-02-09T21:21:54.409Z,"250km W of Ferndale, California",earthquake,5.9,1.9,0.131,16,reviewed,us,us
2016-01-29T10:08:59.830Z,41.0179,-127.4591,10,3.2,ml,,271,2.6,0.81,us,us20004wuv,2016-04-14T22:51:33.040Z,"274km WNW of Ferndale, California",earthquake,13.3,2,0.064,32,reviewed,us,us
2016-01-29T10:05:42.090Z,40.9027,-127.2796,10,3.2,ml,,211,2.451,1.11,us,us20004wua,2016-04-14T22:51:33.040Z,"257km W of Ferndale, California",earthquake,4.6,2,0.057,40,reviewed,us,us
2016-01-29T09:35:09.960Z,40.7634,-127.3127,10,4.1,mb,,194,2.455,1,us,us20004vh5,2017-02-09T21:21:14.366Z,"258km W of Ferndale, California",earthquake,9.1,2,0.144,13,reviewed,us,us
2016-01-28T09:22:14.400Z,40.8285,-127.194,10,4.3,mb,,180,2.374,1.47,us,us20004v9m,2017-02-09T21:14:35.960Z,"249km W of Ferndale, California",earthquake,5.1,1.9,0.134,16,reviewed,us,us
2016-01-06T17:07:45.720Z,44.0082,-128.9254,10,3.5,mb,,223,3.531,1.13,us,us10004c5a,2016-03-28T22:09:41.040Z,"Off the coast of Oregon",earthquake,11.4,2,0.35,2,reviewed,us,us
2015-12-25T12:01:25.970Z,43.8449,-128.4831,10,3.6,mb,,210,3.211,1.14,us,us10004b9u,2016-03-18T01:13:00.040Z,"Off the coast of Oregon",earthquake,4.8,2,0.189,7,reviewed,us,us
2015-12-25T08:54:02.760Z,44.0248,-128.4525,10,4.2,mb,,197,3.558,1.09,us,us10004b9n,2016-03-18T01:13:00.040Z,"Off the coast of Oregon",earthquake,6.1,1.9,0.118,20,reviewed,us,us
2015-11-26T07:36:00.360Z,43.7073,-127.6418,10,4.3,mb,,187,2.555,1.01,us,us100041hl,2016-02-25T22:32:55.040Z,"269km WNW of Bandon, Oregon",earthquake,8,2,0.123,19,reviewed,us,us
2015-10-15T01:15:12.710Z,40.6453,-127.2007,11.91,3.1,md,,267,2.354,0.83,us,us10003pam,2017-02-08T13:21:54.633Z,"248km W of Ferndale, California",earthquake,9.5,9.5,0.137,16,reviewed,us,nc
2015-10-07T00:29:32.100Z,44.6175,-128.8087,10,3.9,mb,,219,3.531,1.1,us,us10003kub,2016-01-04T22:29:25.040Z,"Off the coast of Oregon",earthquake,11,2,0.182,8,reviewed,us,us
2015-09-09T21:47:58.740Z,43.3793,-127.9734,16.29,3.1,ml,,276,2.711,0.66,us,us20003hn8,2015-12-05T01:40:39.040Z,"290km W of Bandon, Oregon",earthquake,12.7,8.5,0.074,24,reviewed,us,us
2015-08-22T12:33:54.560Z,40.6404,-127.2633,14.55,4.4,mb,,205,2.4,0.96,us,us10003472,2017-02-08T08:42:44.602Z,"253km W of Ferndale, California",earthquake,9.3,7.8,0.148,13,reviewed,us,us
2015-08-14T06:41:31.900Z,41.2821,-127.1043,10,4.4,mb,,207,2.345,1.04,us,us10003271,2017-02-08T07:41:12.715Z,"247km WSW of Crescent City, California",earthquake,8.7,1.9,0.112,23,reviewed,us,us
2015-08-13T18:48:48.950Z,41.2922,-127.3103,10,4.5,mb,,174,2.484,1.37,us,us1000321k,2015-11-17T00:13:26.040Z,"264km W of Crescent City, California",earthquake,8.2,1.3,0.063,73,reviewed,us,us
2015-07-26T18:22:01.130Z,44.0096,-128.3876,10,3.9,mb,,218,3.163,0.69,us,us1000328r,2015-10-22T20:05:01.040Z,"Off the coast of Oregon",earthquake,10.4,2,0.512,1,reviewed,us,us
2015-07-19T18:46:17.920Z,44.5594,-128.8542,10,3.8,mb,,198,3.965,1.01,us,us20002yje,2015-10-14T21:05:45.040Z,"Off the coast of Oregon",earthquake,5.1,2,0.123,17,reviewed,us,us
2015-07-09T17:53:04.800Z,43.4123,-127.2241,10,2.7,ml,,252,2.182,0.83,us,us20002wcp,2015-10-09T20:19:09.040Z,"230km W of Bandon, Oregon",earthquake,10.7,2,0.066,30,reviewed,us,us
2015-06-28T17:04:21.130Z,44.0575,-128.0285,10,3,ml,,180,2.938,1.25,us,us10002m7w,2015-09-02T22:37:23.040Z,"Off the coast of Oregon",earthquake,7.3,1.9,0.077,22,reviewed,us,us
2015-06-28T10:04:38.560Z,43.9719,-128.0426,16.31,4.2,mb,,191,3.457,0.73,us,us20002x7t,2015-09-02T22:37:22.040Z,"Off the coast of Oregon",earthquake,10.3,7.5,0.11,23,reviewed,us,us
2015-06-28T10:01:10.830Z,43.8182,-128.258,10,3.2,ml,,210,3.014,0.75,us,us10002m6x,2015-09-02T22:37:22.040Z,"Off the coast of Oregon",earthquake,9.6,2,0.077,22,reviewed,us,us
2015-06-27T09:54:47.130Z,43.8112,-128.3514,10,3.2,ml,,211,3.077,1.01,us,us20002wsy,2015-09-02T22:37:21.040Z,"Off the coast of Oregon",earthquake,10.1,2,0.077,22,reviewed,us,us
2015-06-27T09:48:47.240Z,44.0261,-128.2626,10,3,ml,,204,3.084,0.79,us,us20002wt3,2015-09-02T22:37:21.040Z,"Off the coast of Oregon",earthquake,6.1,2,0.101,13,reviewed,us,us
2015-06-27T08:56:42.480Z,43.7969,-128.4087,10,3.1,ml,,217,3.112,0.9,us,us20002wsx,2015-09-02T22:37:21.040Z,"Off the coast of Oregon",earthquake,12,2,0.091,16,reviewed,us,us
2015-06-27T07:37:49.680Z,43.8339,-128.1439,10,3.1,ml,,200,2.94,0.81,us,us10002m1y,2015-09-02T22:37:21.040Z,"Off the coast of Oregon",earthquake,7.1,1.9,0.077,22,reviewed,us,us
2015-06-03T13:25:30.540Z,44.5162,-129.8376,10,4,mb,,203,4.315,0.58,us,us20002lm4,2015-08-08T00:50:15.040Z,"Off the coast of Oregon",earthquake,4.7,2,0.149,12,reviewed,us,us
2015-06-03T13:21:43.550Z,44.4836,-129.7393,10,3.1,ml,,288,4.238,0.66,us,us20002lm3,2015-08-08T00:50:15.040Z,"Off the coast of Oregon",earthquake,6.4,2,0.115,10,reviewed,us,us
2015-06-02T03:14:03.110Z,44.1858,-131.1226,10,3.8,mb,,213,5.107,0.58,us,us20002l5t,2015-08-08T00:49:55.040Z,"Off the coast of Oregon",earthquake,14.2,2,0.292,3,reviewed,us,us
2015-06-02T03:11:24.070Z,44.7791,-129.8706,10,4.2,mb,,192,4.436,0.76,us,us20002l5r,2015-08-08T00:49:55.040Z,"Off the coast of Oregon",earthquake,10.1,1.9,0.065,65,reviewed,us,us
2015-06-02T02:50:45.190Z,44.4553,-130.1501,10,3.9,mb,,203,4.506,0.47,us,us20002l5g,2015-08-08T00:49:55.040Z,"Off the coast of Oregon",earthquake,11.3,2,0.132,15,reviewed,us,us
2015-06-02T02:20:46.040Z,44.5566,-130.1262,10,3.6,mb,,272,4.523,0.45,us,us20002l5d,2015-08-08T00:49:54.040Z,"Off the coast of Oregon",earthquake,12.2,2,0.353,2,reviewed,us,us
2015-06-01T20:11:30.610Z,44.4971,-129.9582,10,5.9,mww,,104,4.39,0.86,us,us20002l3n,2016-12-09T05:47:16.339Z,"Off the coast of Oregon",earthquake,8.1,1.8,,,reviewed,us,us
2015-06-01T14:46:34.680Z,44.4861,-129.827,10,4.4,mb,,190,4.298,0.79,us,us20002l1f,2015-08-08T00:49:46.040Z,"Off the coast of Oregon",earthquake,9.4,1.9,0.07,58,reviewed,us,us
